Year of Birth,Gender,Ethnicity,Child's First Name,Count,Rank
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Taylor,118,19
2016,MALE,ASIAN AND PACIFIC ISLANDER,Taylor,117,18
2016,FEMALE,BLACK NON HISPANIC,Taylor,116,17
2016,MALE,BLACK NON HISPANIC,Taylor,115,16
2016,FEMALE,HISPANIC,Taylor,114,15
2016,MALE,HISPANIC,Taylor,113,14
2016,FEMALE,WHITE NON HISPANIC,Taylor,112,13
2016,MALE,WHITE NON HISPANIC,Taylor,111,12
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Riley,110,11
2016,MALE,ASIAN AND PACIFIC ISLANDER,Riley,109,10
2016,FEMALE,BLACK NON HISPANIC,Riley,108,9
2016,MALE,BLACK NON HISPANIC,Riley,107,8
2016,FEMALE,HISPANIC,Riley,106,7
2016,MALE,HISPANIC,Riley,105,6
2016,FEMALE,WHITE NON HISPANIC,Riley,104,5
2016,MALE,WHITE NON HISPANIC,Riley,103,4
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,102,3
2016,MALE,ASIAN AND PACIFIC ISLANDER,Olivia,101,2
2016,FEMALE,BLACK NON HISPANIC,Olivia,100,1
2016,MALE,BLACK NON HISPANIC,Olivia,99,100
2016,FEMALE,HISPANIC,Olivia,98,99
2016,MALE,HISPANIC,Olivia,97,98
2016,FEMALE,WHITE NON HISPANIC,Olivia,96,97
2016,MALE,WHITE NON HISPANIC,Olivia,95,96
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,94,95
2016,MALE,ASIAN AND PACIFIC ISLANDER,Chloe,93,94
2016,FEMALE,BLACK NON HISPANIC,Chloe,92,93
2016,MALE,BLACK NON HISPANIC,Chloe,91,92
2016,FEMALE,HISPANIC,Chloe,90,91
2016,MALE,HISPANIC,Chloe,89,90
2016,FEMALE,WHITE NON HISPANIC,Chloe,88,89
2016,MALE,WHITE NON HISPANIC,Chloe,87,88
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,86,87
2016,MALE,ASIAN AND PACIFIC ISLANDER,Sophia,85,86
2016,FEMALE,BLACK NON HISPANIC,Sophia,84,85
2016,MALE,BLACK NON HISPANIC,Sophia,83,84
2016,FEMALE,HISPANIC,Sophia,82,83
2016,MALE,HISPANIC,Sophia,81,82
2016,FEMALE,WHITE NON HISPANIC,Sophia,80,81
2016,MALE,WHITE NON HISPANIC,Sophia,79,80
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,78,79
2016,MALE,ASIAN AND PACIFIC ISLANDER,Emma,77,78
2016,FEMALE,BLACK NON HISPANIC,Emma,76,77
2016,MALE,BLACK NON HISPANIC,Emma,75,76
2016,FEMALE,HISPANIC,Emma,74,75
2016,MALE,HISPANIC,Emma,73,74
2016,FEMALE,WHITE NON HISPANIC,Emma,72,73
2016,MALE,WHITE NON HISPANIC,Emma,71,72
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,70,71
2016,MALE,ASIAN AND PACIFIC ISLANDER,Emily,69,70
2016,FEMALE,BLACK NON HISPANIC,Emily,68,69
2016,MALE,BLACK NON HISPANIC,Emily,67,68
2016,FEMALE,HISPANIC,Emily,66,67
2016,MALE,HISPANIC,Emily,65,66
2016,FEMALE,WHITE NON HISPANIC,Emily,64,65
2016,MALE,WHITE NON HISPANIC,Emily,63,64
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,62,63
2016,MALE,ASIAN AND PACIFIC ISLANDER,Mia,61,62
2016,FEMALE,BLACK NON HISPANIC,Mia,60,61
2016,MALE,BLACK NON HISPANIC,Mia,59,60
2016,FEMALE,HISPANIC,Mia,58,59
2016,MALE,HISPANIC,Mia,57,58
2016,FEMALE,WHITE NON HISPANIC,Mia,56,57
2016,MALE,WHITE NON HISPANIC,Mia,55,56
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,54,55
2016,MALE,ASIAN AND PACIFIC ISLANDER,Charlotte,53,54
2016,FEMALE,BLACK NON HISPANIC,Charlotte,52,53
2016,MALE,BLACK NON HISPANIC,Charlotte,51,52
2016,FEMALE,HISPANIC,Charlotte,50,51
2016,MALE,HISPANIC,Charlotte,49,50
2016,FEMALE,WHITE NON HISPANIC,Charlotte,48,49
2016,MALE,WHITE NON HISPANIC,Charlotte,47,48
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,46,47
2016,MALE,ASIAN AND PACIFIC ISLANDER,Sarah,45,46
2016,FEMALE,BLACK NON HISPANIC,Sarah,44,45
2016,MALE,BLACK NON HISPANIC,Sarah,43,44
2016,FEMALE,HISPANIC,Sarah,42,43
2016,MALE,HISPANIC,Sarah,41,42
2016,FEMALE,WHITE NON HISPANIC,Sarah,40,41
2016,MALE,WHITE NON HISPANIC,Sarah,39,40
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,38,39
2016,MALE,ASIAN AND PACIFIC ISLANDER,Isabella,37,38
2016,FEMALE,BLACK NON HISPANIC,Isabella,36,37
2016,MALE,BLACK NON HISPANIC,Isabella,35,36
2016,FEMALE,HISPANIC,Isabella,34,35
2016,MALE,HISPANIC,Isabella,33,34
2016,FEMALE,WHITE NON HISPANIC,Isabella,32,33
2016,MALE,WHITE NON HISPANIC,Isabella,31,32
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,30,31
2016,MALE,ASIAN AND PACIFIC ISLANDER,Hannah,29,30
2016,FEMALE,BLACK NON HISPANIC,Hannah,28,29
2016,MALE,BLACK NON HISPANIC,Hannah,27,28
2016,FEMALE,HISPANIC,Hannah,26,27
2016,MALE,HISPANIC,Hannah,25,26
2016,FEMALE,WHITE NON HISPANIC,Hannah,24,25
2016,MALE,WHITE NON HISPANIC,Hannah,23,24
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Madison,22,23
2016,MALE,ASIAN AND PACIFIC ISLANDER,Madison,21,22
2016,FEMALE,BLACK NON HISPANIC,Madison,20,21
2016,MALE,BLACK NON HISPANIC,Madison,19,20
2016,FEMALE,HISPANIC,Madison,18,19
2016,MALE,HISPANIC,Madison,17,18
2016,FEMALE,WHITE NON HISPANIC,Madison,16,17
2016,MALE,WHITE NON HISPANIC,Madison,15,16
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Zoe,14,15
2016,MALE,ASIAN AND PACIFIC ISLANDER,Zoe,13,14
2016,FEMALE,BLACK NON HISPANIC,Zoe,12,13
2016,MALE,BLACK NON HISPANIC,Zoe,11,12
2016,FEMALE,HISPANIC,Zoe,10,11
2016,MALE,HISPANIC,Zoe,200,1
2016,FEMALE,WHITE NON HISPANIC,Zoe,199,100
2016,MALE,WHITE NON HISPANIC,Zoe,198,99
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Aaliyah,197,98
2016,MALE,ASIAN AND PACIFIC ISLANDER,Aaliyah,196,97
2016,FEMALE,BLACK NON HISPANIC,Aaliyah,195,96
2016,MALE,BLACK NON HISPANIC,Aaliyah,194,95
2016,FEMALE,HISPANIC,Aaliyah,193,94
2016,MALE,HISPANIC,Aaliyah,192,93
2016,FEMALE,WHITE NON HISPANIC,Aaliyah,191,92
2016,MALE,WHITE NON HISPANIC,Aaliyah,190,91
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,London,189,90
2016,MALE,ASIAN AND PACIFIC ISLANDER,London,188,89
2016,FEMALE,BLACK NON HISPANIC,London,187,88
2016,MALE,BLACK NON HISPANIC,London,186,87
2016,FEMALE,HISPANIC,London,185,86
2016,MALE,HISPANIC,London,184,85
2016,FEMALE,WHITE NON HISPANIC,London,183,84
2016,MALE,WHITE NON HISPANIC,London,182,83
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Ava,181,82
2016,MALE,ASIAN AND PACIFIC ISLANDER,Ava,180,81
2016,FEMALE,BLACK NON HISPANIC,Ava,179,80
2016,MALE,BLACK NON HISPANIC,Ava,178,79
2016,FEMALE,HISPANIC,Ava,177,78
2016,MALE,HISPANIC,Ava,176,77
2016,FEMALE,WHITE NON HISPANIC,Ava,175,76
2016,MALE,WHITE NON HISPANIC,Ava,174,75
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Layla,173,74
2016,MALE,ASIAN AND PACIFIC ISLANDER,Layla,172,73
2016,FEMALE,BLACK NON HISPANIC,Layla,171,72
2016,MALE,BLACK NON HISPANIC,Layla,170,71
2016,FEMALE,HISPANIC,Layla,169,70
2016,MALE,HISPANIC,Layla,168,69
2016,FEMALE,WHITE NON HISPANIC,Layla,167,68
2016,MALE,WHITE NON HISPANIC,Layla,166,67
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Brooklyn,165,66
2016,MALE,ASIAN AND PACIFIC ISLANDER,Brooklyn,164,65
2016,FEMALE,BLACK NON HISPANIC,Brooklyn,163,64
2016,MALE,BLACK NON HISPANIC,Brooklyn,162,63
2016,FEMALE,HISPANIC,Brooklyn,161,62
2016,MALE,HISPANIC,Brooklyn,160,61
2016,FEMALE,WHITE NON HISPANIC,Brooklyn,159,60
2016,MALE,WHITE NON HISPANIC,Brooklyn,158,59
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,157,58
2016,MALE,ASIAN AND PACIFIC ISLANDER,Abigail,156,57
2016,FEMALE,BLACK NON HISPANIC,Abigail,155,56
2016,MALE,BLACK NON HISPANIC,Abigail,154,55
2016,FEMALE,HISPANIC,Abigail,153,54
2016,MALE,HISPANIC,Abigail,152,53
2016,FEMALE,WHITE NON HISPANIC,Abigail,151,52
2016,MALE,WHITE NON HISPANIC,Abigail,150,51
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Ella,149,50
2016,MALE,ASIAN AND PACIFIC ISLANDER,Ella,148,49
2016,FEMALE,BLACK NON HISPANIC,Ella,147,48
2016,MALE,BLACK NON HISPANIC,Ella,146,47
2016,FEMALE,HISPANIC,Ella,145,46
2016,MALE,HISPANIC,Ella,144,45
2016,FEMALE,WHITE NON HISPANIC,Ella,143,44
2016,MALE,WHITE NON HISPANIC,Ella,142,43
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Avery,141,42
2016,MALE,ASIAN AND PACIFIC ISLANDER,Avery,140,41
2016,FEMALE,BLACK NON HISPANIC,Avery,139,40
2016,MALE,BLACK NON HISPANIC,Avery,138,39
2016,FEMALE,HISPANIC,Avery,137,38
2016,MALE,HISPANIC,Avery,136,37
2016,FEMALE,WHITE NON HISPANIC,Avery,135,36
2016,MALE,WHITE NON HISPANIC,Avery,134,35
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Londyn,133,34
2016,MALE,ASIAN AND PACIFIC ISLANDER,Londyn,132,33
2016,FEMALE,BLACK NON HISPANIC,Londyn,131,32
2016,MALE,BLACK NON HISPANIC,Londyn,130,31
2016,FEMALE,HISPANIC,Londyn,129,30
2016,MALE,HISPANIC,Londyn,128,29
2016,FEMALE,WHITE NON HISPANIC,Londyn,127,28
2016,MALE,WHITE NON HISPANIC,Londyn,126,27
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Amirah,125,26
2016,MALE,ASIAN AND PACIFIC ISLANDER,Amirah,124,25
2016,FEMALE,BLACK NON HISPANIC,Amirah,123,24
2016,MALE,BLACK NON HISPANIC,Amirah,122,23
2016,FEMALE,HISPANIC,Amirah,121,22
2016,MALE,HISPANIC,Amirah,120,21
2016,FEMALE,WHITE NON HISPANIC,Amirah,119,20
2016,MALE,WHITE NON HISPANIC,Amirah,118,19
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,McKenzie,117,18
2016,MALE,ASIAN AND PACIFIC ISLANDER,McKenzie,116,17
2016,FEMALE,BLACK NON HISPANIC,McKenzie,115,16
2016,MALE,BLACK NON HISPANIC,McKenzie,114,15
2016,FEMALE,HISPANIC,McKenzie,113,14
2016,MALE,HISPANIC,McKenzie,112,13
2016,FEMALE,WHITE NON HISPANIC,McKenzie,111,12
2016,MALE,WHITE NON HISPANIC,McKenzie,110,11
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Skylar,109,10
2016,MALE,ASIAN AND PACIFIC ISLANDER,Skylar,108,9
2016,FEMALE,BLACK NON HISPANIC,Skylar,107,8
2016,MALE,BLACK NON HISPANIC,Skylar,106,7
2016,FEMALE,HISPANIC,Skylar,105,6
2016,MALE,HISPANIC,Skylar,104,5
2016,FEMALE,WHITE NON HISPANIC,Skylar,103,4
2016,MALE,WHITE NON HISPANIC,Skylar,102,3
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Genesis,101,2
2016,MALE,ASIAN AND PACIFIC ISLANDER,Genesis,100,1
2016,FEMALE,BLACK NON HISPANIC,Genesis,99,100
2016,MALE,BLACK NON HISPANIC,Genesis,98,99
2016,FEMALE,HISPANIC,Genesis,97,98
2016,MALE,HISPANIC,Genesis,96,97
2016,FEMALE,WHITE NON HISPANIC,Genesis,95,96
2016,MALE,WHITE NON HISPANIC,Genesis,94,95
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Sofia,93,94
2016,MALE,ASIAN AND PACIFIC ISLANDER,Sofia,92,93
2016,FEMALE,BLACK NON HISPANIC,Sofia,91,92
2016,MALE,BLACK NON HISPANIC,Sofia,90,91
2016,FEMALE,HISPANIC,Sofia,89,90
2016,MALE,HISPANIC,Sofia,88,89
2016,FEMALE,WHITE NON HISPANIC,Sofia,87,88
2016,MALE,WHITE NON HISPANIC,Sofia,86,87
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Grace,85,86
2016,MALE,ASIAN AND PACIFIC ISLANDER,Grace,84,85
2016,FEMALE,BLACK NON HISPANIC,Grace,83,84
2016,MALE,BLACK NON HISPANIC,Grace,82,83
2016,FEMALE,HISPANIC,Grace,81,82
2016,MALE,HISPANIC,Grace,80,81
2016,FEMALE,WHITE NON HISPANIC,Grace,79,80
2016,MALE,WHITE NON HISPANIC,Grace,78,79
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Ashley,77,78
2016,MALE,ASIAN AND PACIFIC ISLANDER,Ashley,76,77
2016,FEMALE,BLACK NON HISPANIC,Ashley,75,76
2016,MALE,BLACK NON HISPANIC,Ashley,74,75
2016,FEMALE,HISPANIC,Ashley,73,74
2016,MALE,HISPANIC,Ashley,72,73
2016,FEMALE,WHITE NON HISPANIC,Ashley,71,72
2016,MALE,WHITE NON HISPANIC,Ashley,70,71
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Taylor,69,70
2016,MALE,ASIAN AND PACIFIC ISLANDER,Taylor,68,69
2016,FEMALE,BLACK NON HISPANIC,Taylor,67,68
2016,MALE,BLACK NON HISPANIC,Taylor,66,67
2016,FEMALE,HISPANIC,Taylor,65,66
2016,MALE,HISPANIC,Taylor,64,65
2016,FEMALE,WHITE NON HISPANIC,Taylor,63,64
2016,MALE,WHITE NON HISPANIC,Taylor,62,63
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Riley,61,62
2016,MALE,ASIAN AND PACIFIC ISLANDER,Riley,60,61
2016,FEMALE,BLACK NON HISPANIC,Riley,59,60
2016,MALE,BLACK NON HISPANIC,Riley,58,59
2016,FEMALE,HISPANIC,Riley,57,58
2016,MALE,HISPANIC,Riley,56,57
2016,FEMALE,WHITE NON HISPANIC,Riley,55,56
2016,MALE,WHITE NON HISPANIC,Riley,54,55
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,53,54
2016,MALE,ASIAN AND PACIFIC ISLANDER,Olivia,52,53
2016,FEMALE,BLACK NON HISPANIC,Olivia,51,52
2016,MALE,BLACK NON HISPANIC,Olivia,50,51
2016,FEMALE,HISPANIC,Olivia,49,50
2016,MALE,HISPANIC,Olivia,48,49
2016,FEMALE,WHITE NON HISPANIC,Olivia,47,48
2016,MALE,WHITE NON HISPANIC,Olivia,46,47
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,45,46
2016,MALE,ASIAN AND PACIFIC ISLANDER,Chloe,44,45
2016,FEMALE,BLACK NON HISPANIC,Chloe,43,44
2016,MALE,BLACK NON HISPANIC,Chloe,42,43
2016,FEMALE,HISPANIC,Chloe,41,42
2016,MALE,HISPANIC,Chloe,40,41
2016,FEMALE,WHITE NON HISPANIC,Chloe,39,40
2016,MALE,WHITE NON HISPANIC,Chloe,38,39
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,37,38
2016,MALE,ASIAN AND PACIFIC ISLANDER,Sophia,36,37
2016,FEMALE,BLACK NON HISPANIC,Sophia,35,36
2016,MALE,BLACK NON HISPANIC,Sophia,34,35
2016,FEMALE,HISPANIC,Sophia,33,34
2016,MALE,HISPANIC,Sophia,32,33
2016,FEMALE,WHITE NON HISPANIC,Sophia,31,32
2016,MALE,WHITE NON HISPANIC,Sophia,30,31
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,29,30
2016,MALE,ASIAN AND PACIFIC ISLANDER,Emma,28,29
2016,FEMALE,BLACK NON HISPANIC,Emma,27,28
2016,MALE,BLACK NON HISPANIC,Emma,26,27
2016,FEMALE,HISPANIC,Emma,25,26
2016,MALE,HISPANIC,Emma,24,25
2016,FEMALE,WHITE NON HISPANIC,Emma,23,24
2016,MALE,WHITE NON HISPANIC,Emma,22,23
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,21,22
2016,MALE,ASIAN AND PACIFIC ISLANDER,Emily,20,21
2016,FEMALE,BLACK NON HISPANIC,Emily,19,20
2016,MALE,BLACK NON HISPANIC,Emily,18,19
2016,FEMALE,HISPANIC,Emily,17,18
2016,MALE,HISPANIC,Emily,16,17
2016,FEMALE,WHITE NON HISPANIC,Emily,15,16
2016,MALE,WHITE NON HISPANIC,Emily,14,15
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,13,14
2016,MALE,ASIAN AND PACIFIC ISLANDER,Mia,12,13
2016,FEMALE,BLACK NON HISPANIC,Mia,11,12
2016,MALE,BLACK NON HISPANIC,Mia,10,11
2016,FEMALE,HISPANIC,Mia,200,1
2016,MALE,HISPANIC,Mia,199,100
2016,FEMALE,WHITE NON HISPANIC,Mia,198,99
2016,MALE,WHITE NON HISPANIC,Mia,197,98
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,196,97
2016,MALE,ASIAN AND PACIFIC ISLANDER,Charlotte,195,96
2016,FEMALE,BLACK NON HISPANIC,Charlotte,194,95
2016,MALE,BLACK NON HISPANIC,Charlotte,193,94
2016,FEMALE,HISPANIC,Charlotte,192,93
2016,MALE,HISPANIC,Charlotte,191,92
2016,FEMALE,WHITE NON HISPANIC,Charlotte,190,91
2016,MALE,WHITE NON HISPANIC,Charlotte,189,90
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,188,89
2016,MALE,ASIAN AND PACIFIC ISLANDER,Sarah,187,88
2016,FEMALE,BLACK NON HISPANIC,Sarah,186,87
2016,MALE,BLACK NON HISPANIC,Sarah,185,86
2016,FEMALE,HISPANIC,Sarah,184,85
2016,MALE,HISPANIC,Sarah,183,84
2016,FEMALE,WHITE NON HISPANIC,Sarah,182,83
2016,MALE,WHITE NON HISPANIC,Sarah,181,82
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,180,81
2016,MALE,ASIAN AND PACIFIC ISLANDER,Isabella,179,80
2016,FEMALE,BLACK NON HISPANIC,Isabella,178,79
2016,MALE,BLACK NON HISPANIC,Isabella,177,78
2016,FEMALE,HISPANIC,Isabella,176,77
2016,MALE,HISPANIC,Isabella,175,76
2016,FEMALE,WHITE NON HISPANIC,Isabella,174,75
2016,MALE,WHITE NON HISPANIC,Isabella,173,74
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,172,73
2016,MALE,ASIAN AND PACIFIC ISLANDER,Hannah,171,72
2016,FEMALE,BLACK NON HISPANIC,Hannah,170,71
2016,MALE,BLACK NON HISPANIC,Hannah,169,70
2016,FEMALE,HISPANIC,Hannah,168,69
2016,MALE,HISPANIC,Hannah,167,68
2016,FEMALE,WHITE NON HISPANIC,Hannah,166,67
2016,MALE,WHITE NON HISPANIC,Hannah,165,66
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Madison,164,65
2016,MALE,ASIAN AND PACIFIC ISLANDER,Madison,163,64
2016,FEMALE,BLACK NON HISPANIC,Madison,162,63
2016,MALE,BLACK NON HISPANIC,Madison,161,62
2016,FEMALE,HISPANIC,Madison,160,61
2016,MALE,HISPANIC,Madison,159,60
2016,FEMALE,WHITE NON HISPANIC,Madison,158,59
2016,MALE,WHITE NON HISPANIC,Madison,157,58
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Zoe,156,57
2016,MALE,ASIAN AND PACIFIC ISLANDER,Zoe,155,56
2016,FEMALE,BLACK NON HISPANIC,Zoe,154,55
2016,MALE,BLACK NON HISPANIC,Zoe,153,54
2016,FEMALE,HISPANIC,Zoe,152,53
2016,MALE,HISPANIC,Zoe,151,52
2016,FEMALE,WHITE NON HISPANIC,Zoe,150,51
2016,MALE,WHITE NON HISPANIC,Zoe,149,50
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Aaliyah,148,49
2016,MALE,ASIAN AND PACIFIC ISLANDER,Aaliyah,147,48
2016,FEMALE,BLACK NON HISPANIC,Aaliyah,146,47
2016,MALE,BLACK NON HISPANIC,Aaliyah,145,46
2016,FEMALE,HISPANIC,Aaliyah,144,45
2016,MALE,HISPANIC,Aaliyah,143,44
2016,FEMALE,WHITE NON HISPANIC,Aaliyah,142,43
2016,MALE,WHITE NON HISPANIC,Aaliyah,141,42
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,London,140,41
2016,MALE,ASIAN AND PACIFIC ISLANDER,London,139,40
2016,FEMALE,BLACK NON HISPANIC,London,138,39
2016,MALE,BLACK NON HISPANIC,London,137,38
2016,FEMALE,HISPANIC,London,136,37
2016,MALE,HISPANIC,London,135,36
2016,FEMALE,WHITE NON HISPANIC,London,134,35
2016,MALE,WHITE NON HISPANIC,London,133,34
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Ava,132,33
2016,MALE,ASIAN AND PACIFIC ISLANDER,Ava,131,32
2016,FEMALE,BLACK NON HISPANIC,Ava,130,31
2016,MALE,BLACK NON HISPANIC,Ava,129,30
2016,FEMALE,HISPANIC,Ava,128,29
2016,MALE,HISPANIC,Ava,127,28
2016,FEMALE,WHITE NON HISPANIC,Ava,126,27
2016,MALE,WHITE NON HISPANIC,Ava,125,26
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Layla,124,25
2016,MALE,ASIAN AND PACIFIC ISLANDER,Layla,123,24
2016,FEMALE,BLACK NON HISPANIC,Layla,122,23
2016,MALE,BLACK NON HISPANIC,Layla,121,22
2016,FEMALE,HISPANIC,Layla,120,21
2016,MALE,HISPANIC,Layla,119,20
2016,FEMALE,WHITE NON HISPANIC,Layla,118,19
2016,MALE,WHITE NON HISPANIC,Layla,117,18
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Brooklyn,116,17
2016,MALE,ASIAN AND PACIFIC ISLANDER,Brooklyn,115,16
2016,FEMALE,BLACK NON HISPANIC,Brooklyn,114,15
2016,MALE,BLACK NON HISPANIC,Brooklyn,113,14
2016,FEMALE,HISPANIC,Brooklyn,112,13
2016,MALE,HISPANIC,Brooklyn,111,12
2016,FEMALE,WHITE NON HISPANIC,Brooklyn,110,11
2016,MALE,WHITE NON HISPANIC,Brooklyn,109,10
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,108,9
2016,MALE,ASIAN AND PACIFIC ISLANDER,Abigail,107,8
2016,FEMALE,BLACK NON HISPANIC,Abigail,106,7
2016,MALE,BLACK NON HISPANIC,Abigail,105,6
2016,FEMALE,HISPANIC,Abigail,104,5
2016,MALE,HISPANIC,Abigail,103,4
2016,FEMALE,WHITE NON HISPANIC,Abigail,102,3
2016,MALE,WHITE NON HISPANIC,Abigail,101,2
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Ella,100,1
2016,MALE,ASIAN AND PACIFIC ISLANDER,Ella,99,100
2016,FEMALE,BLACK NON HISPANIC,Ella,98,99
2016,MALE,BLACK NON HISPANIC,Ella,97,98
2016,FEMALE,HISPANIC,Ella,96,97
2016,MALE,HISPANIC,Ella,95,96
2016,FEMALE,WHITE NON HISPANIC,Ella,94,95
2016,MALE,WHITE NON HISPANIC,Ella,93,94
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Avery,92,93
2016,MALE,ASIAN AND PACIFIC ISLANDER,Avery,91,92
2016,FEMALE,BLACK NON HISPANIC,Avery,90,91
2016,MALE,BLACK NON HISPANIC,Avery,89,90
2016,FEMALE,HISPANIC,Avery,88,89
2016,MALE,HISPANIC,Avery,87,88
2016,FEMALE,WHITE NON HISPANIC,Avery,86,87
2016,MALE,WHITE NON HISPANIC,Avery,85,86
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Londyn,84,85
2016,MALE,ASIAN AND PACIFIC ISLANDER,Londyn,83,84
2016,FEMALE,BLACK NON HISPANIC,Londyn,82,83
2016,MALE,BLACK NON HISPANIC,Londyn,81,82
2016,FEMALE,HISPANIC,Londyn,80,81
2016,MALE,HISPANIC,Londyn,79,80
2016,FEMALE,WHITE NON HISPANIC,Londyn,78,79
2016,MALE,WHITE NON HISPANIC,Londyn,77,78
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Amirah,76,77
2016,MALE,ASIAN AND PACIFIC ISLANDER,Amirah,75,76
2016,FEMALE,BLACK NON HISPANIC,Amirah,74,75
2016,MALE,BLACK NON HISPANIC,Amirah,73,74
2016,FEMALE,HISPANIC,Amirah,72,73
2016,MALE,HISPANIC,Amirah,71,72
2016,FEMALE,WHITE NON HISPANIC,Amirah,70,71
2016,MALE,WHITE NON HISPANIC,Amirah,69,70
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,McKenzie,68,69
2016,MALE,ASIAN AND PACIFIC ISLANDER,McKenzie,67,68
2016,FEMALE,BLACK NON HISPANIC,McKenzie,66,67
2016,MALE,BLACK NON HISPANIC,McKenzie,65,66
2016,FEMALE,HISPANIC,McKenzie,64,65
2016,MALE,HISPANIC,McKenzie,63,64
2016,FEMALE,WHITE NON HISPANIC,McKenzie,62,63
2016,MALE,WHITE NON HISPANIC,McKenzie,61,62
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Skylar,60,61
2016,MALE,ASIAN AND PACIFIC ISLANDER,Skylar,59,60
2016,FEMALE,BLACK NON HISPANIC,Skylar,58,59
2016,MALE,BLACK NON HISPANIC,Skylar,57,58
2016,FEMALE,HISPANIC,Skylar,56,57
2016,MALE,HISPANIC,Skylar,55,56
2016,FEMALE,WHITE NON HISPANIC,Skylar,54,55
2016,MALE,WHITE NON HISPANIC,Skylar,53,54
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Genesis,52,53
2016,MALE,ASIAN AND PACIFIC ISLANDER,Genesis,51,52
2016,FEMALE,BLACK NON HISPANIC,Genesis,50,51
2016,MALE,BLACK NON HISPANIC,Genesis,49,50
2016,FEMALE,HISPANIC,Genesis,48,49
2016,MALE,HISPANIC,Genesis,47,48
2016,FEMALE,WHITE NON HISPANIC,Genesis,46,47
2016,MALE,WHITE NON HISPANIC,Genesis,45,46
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Sofia,44,45
2016,MALE,ASIAN AND PACIFIC ISLANDER,Sofia,43,44
2016,FEMALE,BLACK NON HISPANIC,Sofia,42,43
2016,MALE,BLACK NON HISPANIC,Sofia,41,42
2016,FEMALE,HISPANIC,Sofia,40,41
2016,MALE,HISPANIC,Sofia,39,40
2016,FEMALE,WHITE NON HISPANIC,Sofia,38,39
2016,MALE,WHITE NON HISPANIC,Sofia,37,38
